User,Tweet,Subjectivity,Polarity,Analysis
Career4Avenues,"Take Your Career To The Next Level with a Distance Degree!
Enroll yourself at Career Avenues today!!!
DistanceEducation BA MA Humanities Education Art Learning careeravenues Learn Educationtoall University SocialScience Distancedegree Saveyourtime Education ",0,0,Neutral
Vickyr5828,"“Learning to distance yourself from all the negativity is one of the greatest lessons to achieve inner peace.”
― Roy T. Bennett
Sivaangi ",1,1,Positive
kosmoeducation,"JBT Admission in Delhi, JBT Admission in Dwarka, JBT Admission.  ",0,0,Neutral
kosmoeducation,"B.Ed Admission Without Entrance Test, Documents Required for B.Ed, Eligibility for B.Ed, B.Ed admission Process.  ",0,0,Neutral
veronicabane,"They are also working on group communication and speaking up for themselves. I feel like this is related to distance learning, too. It’s taken them awhile to warm up to each other, even.

However, now that they have? They thrive on goofy, silly, debate-based activities.",1,0,Positive
digital_trans4m,The top benefits of distance learning - Latest Digital Transformation Trends | Cloud News - Wire19 DigitalTransformation  CC: ,0,0,Positive
ZackaryCane,": Hint to the many that believe VR is taking the focus away from the real world:

Turns out, learning a 2nd language is the be…",0,0,Positive
cwconbot,Learning Social Networking A Country Virtually Being Defined by Distance Education Electronic Portfolio Not Puzzles Autism,0,0,Positive
EdtechBunk,"How teaching makes me explain how a Thief, a significant part of distance learning management system (LMS) has abandoned",1,0,Positive
junjudapi,": How To Use Augmented Reality in Distance Learning:  via   
————
abdsc A…",0,0,Neutral
Ezjcertsnipa,Learning to keep my distance from mfs  especially if it aint mutual,1,0,Neutral
smile_2livelife,Every Andh Bhakt have a PHD from WhatsApp University and Godi Media Distance Learning Program..😀,0,0,Neutral
hoffmp11," Ask  and   about that.  Closing schools and distance learning, not good.  They should debate!",1,0,Negative
chicksfly2,":  1) The risk of catching Covid on the job.
2) Families choosing to continue distance learning options.
3) Fe…",1,1,Positive
EINS_Institute,": Updated chapter published in the 2nd Ed. from  and  on distance learning! Also, we have publishe…",0,0,Neutral
breiterbart," 1) The risk of catching Covid on the job.
2) Families choosing to continue distance learning options.
3) Fewer people going into / staying in a profession that is widely disrespected, modestly paying, and which receives more GOP threats by the day.",1,0,Positive
TeshomeAbebe18,"Everyone else is learning something others have known for a long time: as much as people in the Middle East wish to distance themselves from Africans, they are still viewed by similar lenses by the West!👇Good luck! ",0,0,Positive
LesserMegadeath,   Sweden had distance learning for seniors students for months. NZ had 20 days shut and everything open fully in senior and junior classes for two years.,1,0,Neutral
422Christopher,": Updated chapter published in the 2nd Ed. from  and  on distance learning! Also, we have publishe…",0,0,Neutral
chidambara09,": How To Use Augmented Reality in Distance Learning:  via   
————
abdsc A…",0,0,Neutral
PaulaNFriedman,":  If all students and teachers had Internet and personal computers, they could get distance learning. Just…",0,0,Neutral
Lorrain18833242,": The distance learning team will be hosting a virtual Meet the Teacher event on Thursday, October 13th starting at 7:00pm…",0,0,Neutral
MikeMcCready,": Hint to the many that believe VR is taking the focus away from the real world:

Turns out, learning a 2nd language is the be…",0,0,Positive
Bushra_VT,"_moore: Even in place-based learning, those distances exist, and we use strategies to bridge them. Same in online. If there's a se…",0,0,Neutral
missbrimo,I've been learning this. It's been tough but necessary. I'll love people from a distance if my peace is at risk ,1,0,Positive
jose2001marinho,: An Orlando woman has confessed to stabbing her younger sister in the heart multiple times after learning she flirted w…,0,0,Negative
EvoyLorna,": The distance learning team will be hosting a virtual Meet the Teacher event on Thursday, October 13th starting at 7:00pm…",0,0,Neutral
tonymays0,Rethinking evaluating the use of distance learning systems distance learning ODL technology ,0,0,Neutral
AlexisKat6,": In the wake of Covid’s long school shutdowns with their unsatisfactory “distance learning,” and amid concerns over radical politic…",0,0,Negative
Duncan31170296,": In the wake of Covid’s long school shutdowns with their unsatisfactory “distance learning,” and amid concerns over radical politic…",0,0,Negative
IrinaSeptima,": In the wake of Covid’s long school shutdowns with their unsatisfactory “distance learning,” and amid concerns over radical politic…",0,0,Negative
peperoman2013,": . and  have begun distributing 50,000 computers to teachers in Ukraine to help them deliver distance learning:…",0,0,Neutral
JeffreySummers,": In the wake of Covid’s long school shutdowns with their unsatisfactory “distance learning,” and amid concerns over radical politic…",0,0,Negative
DeAngelisCorey,": In the wake of Covid’s long school shutdowns with their unsatisfactory “distance learning,” and amid concerns over radical politic…",0,0,Negative
ChaosDaddyBlog,  And Distance learning for me. Lol,1,1,Positive
ProfFlorence,": Updated chapter published in the 2nd Ed. from  and  on distance learning! Also, we have publishe…",0,0,Neutral
marshallgjones,": Updated chapter published in the 2nd Ed. from  and  on distance learning! Also, we have publishe…",0,0,Neutral
richardewest,"Updated chapter published in the 2nd Ed. from  and  on distance learning! Also, we have published the call for chapters ( so if you have expertise in one of the remaining areas, please send your proposal!
 ",0,0,Neutral
dreamland010100, my daughter &amp; i are pretty close actually since we got a chance to really bond for like 5 years &amp; during the quarantine being her home coach for distance learning,0,0,Positive
synshow,"i really can't deal with ""toronto metropolitan university"". i read it in news stories and it feels like a distance learning school or a subsidiary of devry. the quicker we start calling it ""metropolitan university"" the better",0,0,Positive
lake_georgina,": The distance learning team will be hosting a virtual Meet the Teacher event on Thursday, October 13th starting at 7:00pm…",0,0,Neutral
MetageistVR,": Hint to the many that believe VR is taking the focus away from the real world:

Turns out, learning a 2nd language is the be…",0,0,Positive
Vividwings," Just a thought, but is hiking something your family could do? Learning to navigate from a paper trail map, trail markers, and walking the whole way can be a really good way to learn distance, direction, and navigation.",1,0,Positive
ruth_c_cam,": The distance learning team will be hosting a virtual Meet the Teacher event on Thursday, October 13th starting at 7:00pm…",0,0,Neutral
CommAPSProgress,": Everyone agrees student learning loss caused by Covid shutdowns, distance learning, etc. is a problem. Right?  So how are G…",1,0,Positive
222Solidarity," If all students and teachers had Internet and personal computers, they could get distance learning. Just a thought.",0,0,Neutral
Catradora_Simp,: An Orlando woman has confessed to stabbing her younger sister in the heart multiple times after learning she flirted w…,0,0,Negative
Apartment_Mama,For my nursing people who have recently completed their MSN…please advise! Feeling overwhelmed with all the programs. Looking for part time and  distance learning. nursing graduatestudies,0,0,Neutral
dnme828,": Everyone agrees student learning loss caused by Covid shutdowns, distance learning, etc. is a problem. Right?  So how are G…",1,0,Positive
brooooooooood,: An Orlando woman has confessed to stabbing her younger sister in the heart multiple times after learning she flirted w…,0,0,Negative
ColorMeSafe,How to Help Kids Understand Coronavirus During Distance Learning - MindShift education ,0,0,Neutral
domycustomessay,"get assignment help 17044 
                            Write a 14 page essay on Online/distance learning ",0,0,Neutral
Takito_LOL,: An Orlando woman has confessed to stabbing her younger sister in the heart multiple times after learning she flirted w…,0,0,Negative
Javediqbal1791,Distance Learning ,0,0,Neutral
precambrianslut,Imagining a Parisian recoiling in disgust after learning that I do not live within walking distance of any grocery store and if I want bread I have to drive at least 3 miles and the bread is still garbage american bread ,0,0,Negative
Patters19Carlee,Flashback Friday: I taught my first ever lesson to students synchronously over zoom and showed them how to create Bitmoji classrooms in order to get to know their classmates better  even with distance learning unietd ,0,0,Positive
Level11_,": Hint to the many that believe VR is taking the focus away from the real world:

Turns out, learning a 2nd language is the be…",0,0,Positive
Scharlesquinn,": Everyone agrees student learning loss caused by Covid shutdowns, distance learning, etc. is a problem. Right?  So how are G…",1,0,Positive
NasimKaya, Distance learning xray,0,0,Neutral
cedarsynecdoche,": Hint to the many that believe VR is taking the focus away from the real world:

Turns out, learning a 2nd language is the be…",0,0,Positive
